ID,Domain,Phylum,Class,Order,Family,Genus,Species
813504b58b0a1862426aa3fd0963bdea,Bacteria,Planctomycetes,OM190,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
4e197f099ebd429e915881250e91cae4,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4 lineage,
15ddbc754363fef48072d18b90ecdbac,Unassigned,0.3027958588,,,,,
307173352f2fbbf3b9d8467f1e7a4ef7,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema 2,
4c43e9195f032603a0ca1f061cf37ee9,Bacteria,0.9326801796,,,,,
f8a2ef70c3390988f87a43961cd34a10,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Muribaculaceae,uncultured organism,uncultured organism
46646ef9e83c0ceadf0019bc2409376e,Bacteria,0.9999987547,,,,,
854b726f9f17fd760eb0ad8d857aaaf6,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas sp. canine oral taxon 361
7eebe88318dfb8d3f026fd1e84faabe2,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
51dcdaf0c31da0d0a31cd690e8dd4c0a,Archaea,Crenarchaeota,Bathyarchaeia,,,,
d69ffa63737795911fd6582fd1410a07,Unassigned,0.6654854644,,,,,
44c937208d91ffc479575667e5d5c73d,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peregrinibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
365e76150e8f7408d87f281aba192f34,Archaea,Euryarchaeota,Thermoplasmata,,,,
0cae9e2fb5d73ad30f16f1960a50b0ad,Archaea,Nanoarchaeaeota,Woesearchaeia,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27,Candidatus Staskawiczbacteria bacterium RIFCSPHIGHO2_01_FULL_34_27
a187a1b2e8caefd7c1b0e3d286328724,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324 clade(Marine group B),uncultured prokaryote,uncultured prokaryote,uncultured prokaryote
ae440fa5494b6b2a88a00532d731e3bb,Bacteria,Actinobacteria,Actinobacteria,,,,
9ab43df62c1190ad22d3c79feca19c3c,Archaea,Altiarchaeota,Altiarchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
176f76e05c60833dfd9d35f11b031880,Bacteria,0.9999904149,,,,,
ba18b83a14ce886de4ca303a5a819ad1,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
0cefefbe4fe877fcb8244b2c8e94e385,Bacteria,0.9997168186,,,,,
4711928633ab00336a85df034ea56691,Archaea,Crenarchaeota,Bathyarchaeia,,,,
7db601b8f85364becc054f1e65322b8e,Bacteria,0.990680356,,,,,
5ee904fb5f96d6510d9d5828f22a8543,Bacteria,0.702163332,,,,,
16be979f6fc80e83dec207ad6c015c48,Bacteria,0.7966021351,,,,,
4ee1e53e496ea3101719b8679f228bf1,Unassigned,0.8797784779,,,,,
91c8ccf0441b7254bb35ea69ab07abaa,Bacteria,Omnitrophicaeota,Omnitrophia,Omnitrophales,Omnitrophaceae,Candidatus Omnitrophus,uncultured soil bacterium PBS-25
26863875ca9cf19b45683623d3262d38,Archaea,Hadesarchaeaeota,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
83eac3870e8a3e5205eb9b9dd9deda1a,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
8db7df6dcce6d9eecaea3191e5e43242,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
f23d5200fb17ccf1f88ad1595f2619eb,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,
f6d29f4b798d7bb38e5d909e0af3faba,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
f5b96b3715f1ef22223e552cfdf2a961,Unassigned,0.7687987155,,,,,
04a8356f6d976f784f5603e43070398b,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
c4f45d5724cf03e54578ef9d4e2a0a45,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
e18c5241e1465960ad63808b9bfd10cd,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
205a0eb8ec19f98995bb630d91bf5221,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,uncultured Verrucomicrobia bacterium,uncultured Verrucomicrobia bacterium,uncultured Verrucomicrobia bacterium
76fa3e9ee17d6b9b5fc70f6e6e8b7c69,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,,,
5ff4fc71c860b713068998e79bfb14cb,Bacteria,Planctomycetes,Phycisphaerae,MSBL9,SM23-30,,
b57cc867d94fa124fc5605154861278d,Bacteria,Patescibacteria,Parcubacteria,GWA2-38-13b,,,
0523efc7a7db838a2578f2c08fdd1a34,Bacteria,Patescibacteria,Gracilibacteria,,,,
7ff9330d16808d772c3a3a6e3bbbeae3,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
784493488860735cef561c03489547a7,Bacteria,Proteobacteria,Alphaproteobacteria,Thalassobaculales,uncultured,,
17f79ae5d8202428a84ea0d64ecac0c0,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
59ad21edc22f928bb14341ba7d30a3b6,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
079063d284cf6032371488d795aa4e94,Archaea,0.9238557441,,,,,
4f6ed4886d51b6c3cdfccfdd283f612d,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote,uncultured crenarchaeote
cf0ae85dd62dba54b17351a2b17ef3d0,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiales vadinBB60 group,uncultured bacterium,uncultured bacterium
69960493c47de74742bf7496ee059de9,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
b802ebadc4ca175c9dd2bf1e360d7d4b,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
4585c4ab836fdab58c28710e92f749c7,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella,
0ac63e1e6ecacb6ac998a2f8234ed51c,Bacteria,0.9999423474,,,,,
fdb19275a9fb85adfd2ffd841243b22a,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,,,
3be4bc136dfba65c6bf1c6e64a00bcc4,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
a985c41c0a7dbe2564467d24cb8e78ae,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),,,
0eb691ad9b4e13408fe2da3f44098b92,Bacteria,0.9818532763,,,,,
31f827671c9b83bdbd54f2d22d39917f,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured deep-sea bacterium
2357d8444f5455a9aad55e183000beca,Bacteria,Acidobacteria,Subgroup 22,uncultured sediment bacterium,uncultured sediment bacterium,uncultured sediment bacterium,uncultured sediment bacterium
317a9d42a2632f1cd730924b310df439,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Marinifilaceae,Marinifilum,
b0c00cff88c8727814337631746f7f67,Archaea,0.9435773292,,,,,
3160a7be088b96af21d63a51554ec745,Bacteria,Planctomycetes,vadinHA49,,,,
df9b7b21219786cb41139dd4bbf87e4f,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
52183f629f2a1d689214db66a6a61d8e,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
847bdbb8ce0e9726db25239d261256b4,Bacteria,0.9999862705,,,,,
b992c97b0d7512f8daa823c58ea3e139,Bacteria,0.9999544194,,,,,
eafbc5d1bfdd0b85b2c6bf8aabedd833,Bacteria,Planctomycetes,OM190,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
38b67e14f7c4bfcefba67c42f8226a83,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,,
e59f2eb14c98ab8592ce09591a531430,Bacteria,Planctomycetes,Phycisphaerae,Amsterdam-1B-07,,,
a0cb0a8d096b493da89f863828c64089,Bacteria,Dependentiae,Babeliae,Babeliales,UBA12411,metagenome,metagenome
c76f15cb2fb76e5620ab648b9a2e7ea2,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Desulfuromonadaceae,Desulfuromonas,uncultured bacterium
81d901db78a4037cb4a5a0c0a2165bb5,Bacteria,Omnitrophicaeota,Omnitrophia,,,,
6e2153230e9ef827c169398c238c27cb,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales (SR1),uncultured organism,uncultured organism,uncultured organism
c6c3a9d95607a7c9e721e860ef0836c1,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,NS7 marine group,,
be55c3f088dbcc92520a9b229fc8ce6f,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
194ad47e0edd6ec76216230abcb5fb73,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium,uncultured Chloroflexi bacterium
2e7cc17a4a1c86ee33027141dd971aef,Bacteria,Bacteroidetes,Bacteroidia,,,,
e38ae134d2c8ef2977daec700b63347a,Bacteria,0.8369537103,,,,,
02d3231ec77100ce4ab46d97d89b0db1,Archaea,Nanoarchaeaeota,Woesearchaeia,Euryarchaeota archaeon SCGC AAA286-E23,Euryarchaeota archaeon SCGC AAA286-E23,Euryarchaeota archaeon SCGC AAA286-E23,Euryarchaeota archaeon SCGC AAA286-E23
597082a31d4d71b14a95352297ea0da4,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
f16590e9caa8f18b588133a03cd61524,Unassigned,0.965417589,,,,,
47fd106f561eb0342040c70f3b8d7050,Bacteria,Bacteroidetes,Ignavibacteria,Kryptoniales,BSV26,uncultured bacterium,uncultured bacterium
0b327bcd4675b14d6893654169498936,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
29523cda5ea44f015a5a1e801a07c9fb,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
ddd68fab97e32d56825962173c36d6de,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
6995f97cda4312702aa0445861a6e4c8,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
04431bb4856ea24bacf28aeccb2417f3,Archaea,Crenarchaeota,Bathyarchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
9f604b0320192fe71e5b2ef9fc8c9e70,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peregrinibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
7b77c96d5777f3da6040e30ef23a4c63,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,Mitochondria,uncultured alpha proteobacterium,uncultured alpha proteobacterium
26d1972772fec2b7bd217f475fe7e268,Bacteria,0.9992593123,,,,,
3855ae1624c47b967f605101943a4deb,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
8e65176d8e3fd8e93b982ebda7ead05e,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peribacteria,,,
e6efd53860c498cae8c86794fe2b7941,Bacteria,0.9788421401,,,,,
8fd5389b126756f13fdf210b3cd46c3a,Bacteria,0.9991919487,,,,,
f65954b5c6e1e55a09a207cbc343faaa,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured,
05f80228a6b8a2412693b5c21ff82725,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
16a72296a5e008e4f37277be2fc8f488,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peribacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
d5441d882c451698fa64cdd9e1bf60ad,Bacteria,0.9997190261,,,,,
ae8add5df412ed5d1ba3378063c25682,Bacteria,0.9996670822,,,,,
7285a3f955108cbd23e2350d3056e53f,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
1689ee56a55c05ad383a7e9fbd5e6e27,Bacteria,Acetothermia,Acetothermiia,uncultured bacterium GR-296.II.45,uncultured bacterium GR-296.II.45,uncultured bacterium GR-296.II.45,uncultured bacterium GR-296.II.45
47e51d4e5f9e94766ab3dded274ec10c,Unassigned,0.7872677231,,,,,
46c9a0aa73eb335da542483d9ee066d1,Archaea,Crenarchaeota,Bathyarchaeia,,,,
e7373ee8d9cfc7f5784d41e3ce81b732,Bacteria,0.9996061746,,,,,
397525343b0dab1ad150fd3967d7cf6b,Bacteria,0.7393173686,,,,,
7cfdd82e4a2af92dc821307ecde89ae3,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peribacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
a1d474133ebcfa0c11b8a3a99d2b05de,Bacteria,Chloroflexi,Anaerolineae,,,,
e2b43dbfe6f66ec85e8ca364018257d9,Bacteria,Patescibacteria,ABY1,Candidatus Uhrbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
1423a225cdf79c79d1663314ee71da50,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peregrinibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
88f1b83ded160a0c2f20edcd9a503765,Unassigned,0.4293494662,,,,,
f4f2786d39bb8a1253c7f5a2e505510f,Archaea,Euryarchaeota,Thermoplasmata,uncultured,uncultured sediment archaeon,uncultured sediment archaeon,uncultured sediment archaeon
8f848f44a7c125460862c4aaf964bc83,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,,,
a8027cad4347bf51159c2b64ca45e468,Bacteria,Planctomycetes,,,,,
9ddc901d4af3c52190eb013e45cdad6f,Bacteria,Patescibacteria,ABY1,Candidatus Falkowbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
de12321f98247016e55de01f09140e57,Bacteria,Omnitrophicaeota,uncultured Latescibacteria bacterium,uncultured Latescibacteria bacterium,uncultured Latescibacteria bacterium,uncultured Latescibacteria bacterium,uncultured Latescibacteria bacterium
5b16c42ffdf75b21a7000c74e89034cc,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio,
91e18187b81628efb6ab0b77dd0d28a6,Unassigned,0.3635908738,,,,,
b24b2cea5681158bcbdbe40db5a067f6,Bacteria,Patescibacteria,Gracilibacteria,Candidatus Peregrinibacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
036fbdc0ca01aed3970c550f6edac36b,Bacteria,Chloroflexi,Dehalococcoidia,SAR202 clade,uncultured Chloroflexus sp.,uncultured Chloroflexus sp.,uncultured Chloroflexus sp.
2773c305d2af7d5da95dc75b0ba92589,Bacteria,Proteobacteria,Alphaproteobacteria,,,,
c1a8e1fb68e5feb683e287c7b81698bd,Bacteria,Proteobacteria,,,,,
360e3eb1875e6a2eace5b632b1d08a15,Bacteria,Planctomycetes,BD7-11,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium,uncultured marine bacterium
d0d597d02c415cc011afa3bfcaccfc38,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Umboniibacter,
04aae1057881edb6b69c5c81bfabf0cc,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Pseudoflavonifractor,uncultured bacterium
6d85504b602ac8bb41efcffcb9d0b4c0,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
0ca741272f745e3bfedc01afe6837203,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,SM1A02,uncultured bacterium
6e7829407dee926a781e0e85a7332b68,Bacteria,Proteobacteria,Deltaproteobacteria,Oligoflexales,Oligoflexaceae,uncultured,uncultured organism
e957ec714b0fb6142535ba9aff7f51bc,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfobacterales,Desulfobacteraceae,,
9114eddeefd55bab2486c0935152dcde,Unassigned,0.7519073664,,,,,
26a5da7f953d3f3d4bccc35d211213ee,Bacteria,0.9928387471,,,,,
888c517ad15c40c3fcb9dd1e50156e17,Bacteria,0.9993331724,,,,,
d1b3cc5ed7b71b2583c4f21aa789aec6,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,uncultured bacterium
5062643b240cf92fde057aa16e17a0dd,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
435ce30516535d39285c7b195c712e3f,Bacteria,0.9999716956,,,,,
7feea154e0f2e196b7648a82a14c6e43,Bacteria,0.9681644226,,,,,
7e897fc988da489c73b3d242ce871f6d,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,,
20812d7262cb9d15e07bcd75c85a21c3,Bacteria,Proteobacteria,Gammaproteobacteria,Cardiobacteriales,Cardiobacteriaceae,Suttonella,Suttonella ornithocola
621befeafa397a9c521fbcb3fd13d907,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
5541b56843194c63471d58ec37b3342f,Bacteria,GN01,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
d8c65cb4d1f4b41da11f39d3b2dd4a11,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
063399e03ec5cde195624cc66577dd66,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
94782787735d1c54c27769c67e63391e,Bacteria,Planctomycetes,,,,,
287a1cfdde506fc8efa430baec5266ae,Bacteria,Proteobacteria,Deltaproteobacteria,MBNT15,uncultured organism,uncultured organism,uncultured organism
c6ecf56bd589f7f4772a4c4d58948a2f,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
fed761809c139a37a7ee25bb9437df13,Bacteria,Kiritimatiellaeota,Kiritimatiellae,WCHB1-41,,,
af9f7c90aaa8985aa22f2fd4fcddfa48,Unassigned,0.4082638101,,,,,
32c9ca5560d3697358d9b179f3454674,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Cryomorphaceae,uncultured,
4774de8de17e037d471873b8b77b2b2f,Bacteria,0.9998613376,,,,,
200749068bc08188860b9506245c51ec,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,GWE2-31-10,uncultured bacterium
5f347d99d317adb9e8f450fb7333aa53,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
4407dabaf1e968dcfd64fea54c23bb1c,Bacteria,0.9815756926,,,,,
dac01d6e85d33a8b2792183d1a1ea765,Archaea,Nanoarchaeaeota,Woesearchaeia,Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9,Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9,Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9,Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9
bc6228bcb26d253be067f2c2e07c3ce1,Bacteria,0.9997289827,,,,,
d577d1c0d257f30066578e909986d2d1,Unassigned,0.8751267403,,,,,
63495daabd1b6fa6064efc9bfaa8b113,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
16d88f77523de6d4ae878a94df0ef204,Archaea,Nanoarchaeaeota,Nanohaloarchaeia,Aenigmarchaeales,uncultured marine archaeon,uncultured marine archaeon,uncultured marine archaeon
19c3cb48034967567c994adfeeba6c8b,Bacteria,0.9274388077,,,,,
67ed335c08f15d7da4c569d3cc649ae1,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
744da0c4fc0a961674706260860a769c,Archaea,Nanoarchaeaeota,Nanohaloarchaeia,Aenigmarchaeales,uncultured archaeon,uncultured archaeon,uncultured archaeon
08771a8e495cbb145521c80dec10ab9e,Bacteria,Proteobacteria,,,,,
6757f6949a3f06c6e9af2cdca4994e98,Bacteria,Proteobacteria,Gammaproteobacteria,,,,
882d481585dfff0ae6a6449957a27667,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,,,
9ceebba8bc9e03d6a6650b0aabfab904,Bacteria,Patescibacteria,ABY1,Candidatus Kerfeldbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium
8ebf027922e91be38a349d8fd171d232,Bacteria,WPS-2,bacterium ADurb.Bin236,bacterium ADurb.Bin236,bacterium ADurb.Bin236,bacterium ADurb.Bin236,bacterium ADurb.Bin236
f395f262ac976129061c8af524b80e95,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
476f1dea989a03165448d2e9668f6441,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
20c33b985614101fcd0b7f717bbbceda,Bacteria,BRC1,,,,,
63b7c1ff2028e1e9201fab8f4ebf341d,Archaea,Euryarchaeota,,,,,
f8b5206cdaef3dfc36f1dd15082db610,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
03b87c2df3f81e4c2ea37e1f3cadcdfa,Bacteria,0.905104843,,,,,
b60f84604be1dc18123af4c9c784c738,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
4de9b3f22ace8400376f80a34e9ca031,Unassigned,0.853208258,,,,,
c51f670de0157722cdbf9adf341b9500,Unassigned,0.6119019743,,,,,
6dd2f920736d6c70b3321f764a19f545,Bacteria,Planctomycetes,OM190,marine metagenome,marine metagenome,marine metagenome,marine metagenome
2b4d40d3a8a548838e78fa382a6dfd66,Unassigned,0.4450883892,,,,,
021c1192952102f8ffd7abd0772df28e,Unassigned,0.8986702014,,,,,
8b8817947efff4f1e971804e40513202,Bacteria,0.9999493921,,,,,
0c0402b002b1fd296de97212e0da2e43,Archaea,Nanoarchaeaeota,Woesearchaeia,Euryarchaeota archaeon SCGC AAA286-E23,Euryarchaeota archaeon SCGC AAA286-E23,Euryarchaeota archaeon SCGC AAA286-E23,Euryarchaeota archaeon SCGC AAA286-E23
f0b683dfe52dcf41b6eaa9ca6cc6e2c1,Bacteria,Dependentiae,Babeliae,Babeliales,uncultured bacterium,uncultured bacterium,uncultured bacterium
1e4c2fb07ebc25a31503220c1a6deb91,Bacteria,0.9998784765,,,,,
174960b99d1d68a49e333a65018c4189,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
c21b75a7b8ac6afd56b2caaaa913ff42,Bacteria,Patescibacteria,Parcubacteria,GWA2-38-13b,uncultured organism,uncultured organism,uncultured organism
ed0772d5b75da5c71d388084897225b1,Unassigned,0.7051594728,,,,,
5e4631294843e51e8ef0e34b930ddbeb,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,uncultured,
e663b9c08f3ac71c8932b7a6bee454d1,Unassigned,0.8833062783,,,,,
14a23416e4bbe25102c0a39b3e336599,Archaea,Nanoarchaeaeota,Woesearchaeia,Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9,Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9,Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9,Candidatus Pacearchaeota archaeon RBG_19FT_COMBO_34_9
c7675f5b577e7157e65ee993dd3eae0a,Bacteria,0.9997863535,,,,,
b16d6111bc123ae7bb013bd0fad33b55,Bacteria,Chlamydiae,LD1-PA32,metagenome,metagenome,metagenome,metagenome
7fae9ce831e0a641a909d947663c3ed8,Bacteria,FBP,Armatimonadetes bacterium CG2_30_66_41,Armatimonadetes bacterium CG2_30_66_41,Armatimonadetes bacterium CG2_30_66_41,Armatimonadetes bacterium CG2_30_66_41,Armatimonadetes bacterium CG2_30_66_41
5d65fa2c73f19ea9c517581392196858,Unassigned,0.6825965565,,,,,
26cb8379d38b36a23708f872930e0e48,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
30fc46db309024f26f220e91347d3b8f,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
c4697febce2dac79de7e7daadb2ac05a,Unassigned,0.8225489888,,,,,
92c18fd86956b7bf9b96b5853770cc51,Unassigned,0.3634995226,,,,,
e49c8622bcbd22aed2235a07f70cfff1,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
099d1d30a495e2400e783d6e9362b08e,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
dac66a753da6726d5adab2dde06248ef,Archaea,Nanoarchaeaeota,Woesearchaeia,archaeon GW2011_AR13,archaeon GW2011_AR13,archaeon GW2011_AR13,archaeon GW2011_AR13
dc2003d201dd7c501a1d8f9b60c4fe17,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured archaeon,uncultured archaeon,uncultured archaeon,uncultured archaeon
c41169c86750684494de2858933641a3,Bacteria,0.8641322533,,,,,
e07cbca09ff798be9a8bc7e32779ca44,Bacteria,Dependentiae,Babeliae,Babeliales,bacterium enrichment culture clone 46,bacterium enrichment culture clone 46,bacterium enrichment culture clone 46
e43b2c205f7ca04b505ffc9aa99f62be,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
9998577093e94e88921d51d0713cece5,Bacteria,Cyanobacteria,Melainabacteria,Caenarcaniphilales,,,
1cdfaae1c73c69706cdc4700ecbfc96f,Bacteria,Chlamydiae,Chlamydiae,Chlamydiales,,,
488abb837a457df035aff633e4c0f90c,Archaea,Nanoarchaeaeota,Woesearchaeia,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote,uncultured euryarchaeote
42b8c3e920b6f3cb412d56306c6f3fa5,Bacteria,0.999104695,,,,,
0c5ced5f14743fc1a44580c9c9cff734,Bacteria,Bacteroidetes,Bacteroidia,,,,
d200eb12d72155bd96b747b5d6293816,Bacteria,Margulisbacteria,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium,uncultured bacterium
6572db6aca46762b648c5d44dac412ec,Unassigned,0.3893946514,,,,,
f0be3f3361569890f2ee99a6ada46a6b,Unassigned,0.5448123148,,,,,
ec598526786a51da10c2f77cc6906187,Archaea,Nanoarchaeaeota,Woesearchaeia,,,,
